mm,day,yyyy,HH_UTC,MM,umean1,umean,wind_dir,z0,ol,u_star,sigma_v,Zm_1,Zm_2
8,9,2009,22,2,2.15,2.65,170,0.029331,28.636,0.17411,0.49,2.83,5.66
5,20,2009,20,4,2.5,3.05,170,0.029799,35.963,0.20444,0.31,2.83,5.66
6,12,2009,19,4,6.7,7.55,170,0.003943,82.434,0.40402,0.39,2.83,5.66
4,21,2009,20,4,4.95,6.1,170,0.084214,83.227,0.54455,0.19,2.83,5.66
8,4,2009,19,4,3.6,4.2,170,0.025564,111.74,0.30649,0.21,2.83,5.66
7,28,2009,17,5,5.3,6.45,170,0.075015,119.25,0.57654,0.53,2.83,5.66
3,16,2009,1,5,0.6,1.5,171,2.99E+07,0.47419,0.012283,0.06,2.83,5.66
9,16,2009,22,1,0.85,1.3,171,0.090189,6.1777,0.059584,0.24,2.83,5.66
5,10,2009,19,1,0.65,1.45,171,5.1228,8.5082,0.15885,0.57,2.83,5.66
8,9,2009,21,2,1.45,2,171,0.039951,10.003,0.10241,0.62,2.83,5.66
5,6,2009,22,5,1.25,1.95,171,0.41155,10.88,0.14537,0.39,2.83,5.66
4,30,2009,3,0,1.25,1.85,171,0.35232,25.451,0.19195,0.16,2.83,5.66
5,20,2009,21,0,3.65,4.2,171,0.0063419,56.355,0.23505,0.28,2.83,5.66
7,7,2009,20,0,4.45,4.95,171,0.002018,86.222,0.24682,0.05,2.83,5.66
8,7,2009,4,3,0.65,1.55,172,2.6045,16.551,0.23783,0.4,2.83,5.66
8,1,2009,18,3,3.15,3.25,172,1.20E-16,28.78,0.033763,0.09,2.83,5.66
5,23,2009,18,0,2.9,3.45,172,0.043816,111.29,0.27775,0.13,2.83,5.66
5,30,2009,20,5,3.55,4.25,172,0.057906,138.25,0.36618,0.55,2.83,5.66
4,30,2009,19,3,0.6,1.75,172,2.074,178.5,0.60738,0.3,2.83,5.66
8,2,2009,21,5,2.4,3.35,172,0.4905,446.64,0.55915,0.65,2.83,5.66
8,7,2009,2,2,1.6,2.3,172,0.60129,658.59,0.42478,0.35,2.83,5.66
5,17,2009,21,0,4.05,4.55,173,1.27E-34,1.2569,0.017851,0.32,2.83,5.66
6,20,2009,22,4,3.1,3.05,173,4.17E+06,3.1171,-0.20161,0.5,2.83,5.66
5,1,2009,2,2,0.25,0.8,173,4.6203,10.659,0.10693,0.57,2.83,5.66
6,22,2009,3,3,0.5,1.3,173,2.9116,18.798,0.22794,0.18,2.83,5.66
8,1,2009,2,4,0.85,1.8,173,2.1403,19.249,0.28262,0.41,2.83,5.66
8,11,2009,18,2,2.85,3.5,173,0.037884,39.097,0.2496,0.54,2.83,5.66
8,10,2009,2,4,0.75,1.3,173,1.0497,65.626,0.25827,0.17,2.83,5.66
4,30,2009,18,1,0.5,1.3,173,2.1322,73.811,0.37591,0.52,2.83,5.66
8,11,2009,16,2,4.35,5.4,173,0.12531,80.033,0.52413,0.26,2.83,5.66
8,9,2009,21,3,2.8,3.7,173,0.2461,111.61,0.44684,0.23,2.83,5.66
5,22,2009,18,3,5.25,5.2,173,18.965,123.03,-1.53,0.03,2.83,5.66
6,18,2009,0,0,2.05,2.75,173,0.31529,149.02,0.3699,0.05,2.83,5.66
8,3,2009,18,4,4,4.85,174,2.30E-11,2.0551,0.04808,0.02,2.83,5.66
5,2,2009,18,3,1.45,1.75,174,0.00043548,10.439,0.057743,0.23,2.83,5.66
4,30,2009,18,5,0.6,1.4,174,2.5301,28.005,0.29635,0.46,2.83,5.66
5,20,2009,22,4,3.9,4.3,174,0.00037076,47.741,0.17337,0.41,2.83,5.66
5,19,2009,21,3,2,2.55,174,0.14673,83.295,0.263,0.5,2.83,5.66
7,31,2009,16,3,5.35,6.55,174,0.14661,4289.8,0.74694,0.55,2.83,5.66
8,11,2009,19,3,1.55,2.05,176,0.057728,17.093,0.13415,0.03,2.83,5.66
8,4,2009,14,0,4.65,4.9,176,0.16348,22.361,0.44795,0.12,2.83,5.66
5,4,2009,18,1,2.05,2.6,176,0.062387,27.039,0.18771,0.11,2.83,5.66
8,6,2009,9,2,1.45,2.35,176,0.81776,67.113,0.40255,0.19,2.83,5.66
5,17,2009,22,1,3.4,3.4,176,5.1258,159.28,-13.061,0.66,2.83,5.66
5,22,2009,20,2,4.9,4.9,176,4.0263,317.65,31.256,0.39,2.83,5.66
5,23,2009,21,3,4.5,4.55,177,7.1898,1.4797,0.12062,0.68,2.83,5.66
8,5,2009,15,2,2.45,2.9,177,6.50E-06,6.0083,0.065103,0.11,2.83,5.66
8,10,2009,17,4,1.9,2.1,177,4.59E-09,9.2772,0.035498,0.22,2.83,5.66
8,4,2009,18,3,1.8,2.4,177,0.10148,23.368,0.18426,0.41,2.83,5.66
6,12,2009,22,0,3.8,4.25,177,0.00033787,35.155,0.16466,0.6,2.83,5.66
8,8,2009,16,3,4.1,5.15,177,0.1377,138.04,0.53693,0.1,2.83,5.66
5,19,2009,19,2,1.6,2.45,177,0.71976,216.25,0.4573,0.67,2.83,5.66
8,10,2009,21,4,2.1,2.35,178,2.6927,2.2015,0.078312,0.61,2.83,5.66
10,16,2009,7,0,0.25,0.85,178,9.8398,5.8347,0.074973,0.65,2.83,5.66
5,5,2009,2,0,0.45,1.2,178,4.8041,8.6488,0.13043,0.5,2.83,5.66
8,10,2009,20,1,1.7,2.4,178,0.090743,10.781,0.1401,0.38,2.83,5.66
10,10,2009,20,5,0.4,1.15,178,3.5003,14.173,0.17661,0.59,2.83,5.66
4,30,2009,6,3,0.3,0.95,178,3.4411,16.468,0.16567,0.48,2.83,5.66
8,12,2009,7,0,1.75,2.2,178,0.04607,29.019,0.15566,0.7,2.83,5.66
8,3,2009,15,1,3.25,3.8,178,0.0056252,34.682,0.2001,0.43,2.83,5.66
6,25,2009,21,4,2.8,3.35,178,0.043534,87.077,0.26543,0.15,2.83,5.66
5,19,2009,22,2,4.3,5.4,178,0.1547,223.9,0.59442,0.39,2.83,5.66
7,30,2009,3,4,1.6,2.2,179,3.82E-23,0.39272,0.0068077,0.37,2.83,5.66
8,5,2009,2,2,2.65,2.65,179,3.97E+17,1.252,-0.051334,0.05,2.83,5.66
3,20,2009,21,4,1.6,2.55,179,0.11358,2.0427,0.054724,0.67,2.83,5.66
3,20,2009,17,3,1.25,1.75,179,0.0012355,2.6953,0.035923,0.48,2.83,5.66
8,5,2009,17,1,3.1,3.6,179,1.12E-05,9.6049,0.090731,0.51,2.83,5.66
8,9,2009,18,3,2.95,3.9,179,0.03092,10.126,0.1926,0.29,2.83,5.66
8,11,2009,19,1,2.75,3.55,179,0.059156,22.669,0.24502,0.66,2.83,5.66
6,11,2009,21,5,3.1,3.85,179,0.056191,33.536,0.28374,0.62,2.83,5.66
8,7,2009,21,4,3.35,3.95,179,0.011763,42.385,0.23565,0.67,2.83,5.66
6,30,2009,19,5,3.7,3.55,179,8216.7,103.19,-0.19757,0.27,2.83,5.66
8,11,2009,6,0,0.35,0.6,179,3.1868,187.67,0.73854,0.62,2.83,5.66
7,7,2009,21,0,2.95,4.6,179,0.794,388.28,0.93716,0.23,2.83,5.66
5,4,2009,19,3,1.8,2.5,180,0.0029616,3.2486,0.059829,0.68,2.83,5.66
4,30,2009,18,4,0.05,0.55,180,8.6698,11.289,0.11623,0.46,2.83,5.66
8,5,2009,13,3,2.65,3.05,180,0.48269,13.17,0.28484,0.23,2.83,5.66
5,4,2009,20,5,1.75,2.3,180,0.11091,31.585,0.1928,0.21,2.83,5.66
6,14,2009,22,1,3.45,4.75,180,0.42699,132.68,0.68528,0.36,2.83,5.66
7,28,2009,21,4,2.8,3.45,180,0.12189,180.7,0.35865,0.29,2.83,5.66
8,3,2009,21,2,2.25,3.1,180,0.484,10830,0.53009,0.68,2.83,5.66
5,8,2009,8,5,0.6,1.35,181,9.17E+05,0.63687,0.015188,0.2,2.83,5.66
4,30,2009,23,5,0.35,0.95,181,227.36,1.6654,0.026043,0.41,2.83,5.66
8,8,2009,18,4,4.2,4.95,181,2.21E-13,2.2977,0.045689,0.19,2.83,5.66
8,7,2009,21,1,3.75,4.95,181,0.047865,9.4696,0.25192,0.02,2.83,5.66
8,12,2009,12,4,2,2.65,181,0.05897,15.207,0.16396,0.51,2.83,5.66
6,24,2009,22,5,0.9,2,181,3.2991,15.424,0.32055,0.61,2.83,5.66
8,8,2009,6,3,0.5,1.1,181,1.8894,19.141,0.16658,0.46,2.83,5.66
5,1,2009,7,4,0.4,1.35,181,2.4098,62.238,0.41852,0.54,2.83,5.66
6,2,2009,21,0,4.4,5.15,181,0.02019,79.943,0.35019,0.23,2.83,5.66
7,2,2009,17,4,2.2,3.3,181,0.70741,235.72,0.63429,0.21,2.83,5.66
8,7,2009,6,2,0.7,1.65,182,4.9891,8.2918,0.17393,0.1,2.83,5.66
8,10,2009,0,1,2.9,3.6,182,0.018598,20.262,0.20324,0.33,2.83,5.66
6,7,2009,20,5,2.7,3.1,182,0.0028925,33.012,0.15149,0.52,2.83,5.66
8,9,2009,16,2,3.9,4.7,182,0.021705,33.136,0.29546,0.1,2.83,5.66
5,18,2009,21,1,3.55,4.3,182,0.036389,52.149,0.31331,0.01,2.83,5.66
6,11,2009,20,3,6.5,7.9,182,0.080527,54.141,0.66814,0.57,2.83,5.66
5,21,2009,23,3,2.45,3.4,182,0.36044,86.456,0.44932,0.5,2.83,5.66
5,3,2009,1,3,1.15,1.75,183,1.06E-05,1.0276,0.01653,0.54,2.83,5.66
8,2,2009,16,4,3.45,4,183,6.98E-07,1.2081,0.04193,0.25,2.83,5.66
8,6,2009,17,3,4.05,4.45,183,7.38E-42,1.5504,0.015739,0.44,2.83,5.66
6,27,2009,20,4,4.65,5.45,183,5.96E-10,2.8344,0.065988,0.55,2.83,5.66
8,11,2009,0,1,0.35,1,183,4.9937,8.7075,0.11121,0.16,2.83,5.66
6,14,2009,20,5,4.65,5.1,183,5.79E-07,16.447,0.11623,0.45,2.83,5.66
5,19,2009,19,4,3,3.4,183,7.75E-05,18.219,0.10815,0.37,2.83,5.66
5,4,2009,23,5,0.65,1.7,183,2.2304,52.356,0.45124,0.69,2.83,5.66
6,10,2009,21,5,4.5,4.5,183,11.503,56.799,-2.7945,0.02,2.83,5.66
8,11,2009,23,2,2.3,3.2,183,0.34306,59.712,0.39365,0.44,2.83,5.66
6,14,2009,21,2,5.8,6.65,183,0.32095,76.667,0.86531,0.34,2.83,5.66
4,21,2009,19,3,1.6,2.65,183,1.0206,81.022,0.51231,0.08,2.83,5.66
7,31,2009,19,0,4.8,5.2,183,0.00022031,91.466,0.2051,0.33,2.83,5.66
6,1,2009,19,5,3.5,3.55,184,3.99E-16,4.9136,0.035159,0.13,2.83,5.66
8,4,2009,9,4,3.25,4.35,184,0.043978,8.2818,0.20702,0.23,2.83,5.66
5,3,2009,22,4,0.5,1.35,184,3.6687,12.38,0.18719,0.3,2.83,5.66
5,26,2009,20,1,2.6,2.8,184,0.22435,14.594,0.23796,0.55,2.83,5.66
8,10,2009,18,2,3.2,4.05,184,0.031353,19.715,0.24468,0.42,2.83,5.66
7,27,2009,18,0,2.6,3.35,184,0.095286,35.493,0.27678,0.45,2.83,5.66
8,8,2009,20,3,2,2.85,184,0.34519,42.397,0.33252,0.46,2.83,5.66
8,9,2009,15,2,2.55,3.25,184,0.096213,45.345,0.28029,0.16,2.83,5.66
8,4,2009,23,1,3.55,4.6,184,0.15765,51.124,0.44814,0.02,2.83,5.66
8,7,2009,21,0,3.35,4.25,184,0.12489,74.075,0.41199,0.24,2.83,5.66
6,24,2009,21,2,2.25,2.75,184,0.095114,128.51,0.26493,0.52,2.83,5.66
8,8,2009,20,2,2.9,3.7,184,0.18052,147.17,0.41964,0.29,2.83,5.66
8,2,2009,19,1,2.55,3.45,184,0.34197,171.64,0.47921,0.29,2.83,5.66
7,31,2009,19,2,4.95,6.7,184,0.36997,192.42,0.94502,0.66,2.83,5.66
6,2,2009,5,3,0.5,1.2,185,1.11E+05,0.72433,0.014918,0.53,2.83,5.66
8,7,2009,0,0,2.55,3.2,185,0.00162,8.8487,0.11249,0.19,2.83,5.66
8,12,2009,1,2,2.4,2.85,185,0.00013368,10.398,0.086027,0.28,2.83,5.66
8,3,2009,20,0,2.65,3.45,185,0.0516,18.699,0.22215,0.51,2.83,5.66
8,3,2009,16,0,4,4.8,185,0.009445,23.328,0.25399,0.69,2.83,5.66
9,12,2009,3,1,0.55,1.5,185,2.6486,25.531,0.30915,0.25,2.83,5.66
4,17,2009,19,0,0.5,1.2,185,2.4373,31.659,0.26614,0.47,2.83,5.66
8,7,2009,5,2,0.8,1.15,185,0.34746,32.87,0.13002,0.26,2.83,5.66
8,5,2009,16,0,3.4,4.45,185,0.19715,68.718,0.47736,0.12,2.83,5.66
8,6,2009,15,5,5.15,6.3,185,0.078215,95.539,0.55925,0.15,2.83,5.66
8,7,2009,12,1,3.45,3.65,186,1.27E-167,0.41386,0.0033389,0.51,2.83,5.66
8,2,2009,1,5,1.5,2.15,186,7.35E-07,1.2063,0.021176,0.02,2.83,5.66
5,13,2009,6,3,0.65,1.55,186,306.16,1.5681,0.040188,0.66,2.83,5.66
7,2,2009,18,2,2.8,3.05,186,8.26E-27,2.8868,0.017298,0.45,2.83,5.66
4,30,2009,3,1,0.15,0.8,186,123.71,2.8957,0.047267,0.07,2.83,5.66
8,7,2009,20,0,3.55,4.9,186,0.27755,20.312,0.44042,0.2,2.83,5.66
6,11,2009,22,1,4.75,5.05,186,0.068757,33.211,0.41005,0.04,2.83,5.66
8,8,2009,0,2,0.85,1.3,186,0.54942,37.951,0.17346,0.34,2.83,5.66
8,5,2009,5,3,3.1,3.9,186,0.081742,49.293,0.32884,0.33,2.83,5.66
7,7,2009,19,4,4.35,4.8,186,0.0011282,52.055,0.22034,0.39,2.83,5.66
8,8,2009,2,5,0.3,1,186,2.4479,54.174,0.29654,0.5,2.83,5.66
7,2,2009,19,0,3.15,3.6,186,0.0063498,64.491,0.20478,0.63,2.83,5.66
6,4,2009,21,2,5.2,5.85,186,0.0031103,82.813,0.30488,0.56,2.83,5.66
6,20,2009,18,5,2.7,4.05,186,0.7274,825.31,0.82023,0.1,2.83,5.66
6,20,2009,1,1,1.5,3.2,187,1.61E+06,0.65419,0.038427,0.63,2.83,5.66
6,14,2009,20,3,5.55,6.15,187,6.83E-11,2.117,0.065251,0.4,2.83,5.66
5,20,2009,21,3,4.05,4,187,7.83E+05,16.131,-0.15145,0.5,2.83,5.66
8,12,2009,1,4,1.05,1.7,187,0.63167,20.13,0.18648,0.48,2.83,5.66
8,2,2009,17,1,3.1,3.75,187,0.026594,41.503,0.25247,0.2,2.83,5.66
5,8,2009,22,1,0.7,1.85,187,2.291,45.139,0.47073,0.01,2.83,5.66
6,28,2009,21,2,2,2.85,187,0.51846,231.15,0.47167,0.65,2.83,5.66
6,16,2009,20,5,2.2,3.2,187,0.58557,348.02,0.56357,0.6,2.83,5.66
6,11,2009,20,5,4.1,4.25,188,1.09E-09,2.6031,0.054248,0.37,2.83,5.66
6,17,2009,21,3,2.9,2.95,188,19.71,3.1659,0.20351,0.01,2.83,5.66
8,6,2009,8,0,3.25,3.7,188,9.69E-08,6.393,0.06838,0.3,2.83,5.66
5,2,2009,5,4,0.55,1.35,188,6.5086,6.4021,0.11685,0.36,2.83,5.66
10,10,2009,20,0,0.4,0.4,188,73.443,8.5904,-0.56353,0.02,2.83,5.66
8,8,2009,14,4,3.45,4.1,188,8.61E-05,9.3025,0.11651,0.27,2.83,5.66
8,6,2009,21,2,4.65,4.25,188,1.05E+05,9.916,-0.24115,0.19,2.83,5.66
8,8,2009,17,5,3.5,4.5,188,0.016915,10.492,0.20971,0.43,2.83,5.66
5,11,2009,4,5,0.4,1.3,188,4.1248,12.611,0.19529,0.19,2.83,5.66
5,3,2009,4,4,0.7,1.8,188,3.4896,13.053,0.2557,0.53,2.83,5.66
8,6,2009,9,4,1.65,2.1,188,0.076695,35.332,0.16881,0.16,2.83,5.66
8,10,2009,16,0,3.55,4.55,188,0.10819,35.912,0.38499,0.49,2.83,5.66
5,26,2009,20,5,4.45,5.75,188,0.24086,386.77,0.73329,0.04,2.83,5.66
8,5,2009,21,0,4.1,5.05,188,0.14241,490.11,0.56154,0.52,2.83,5.66
8,9,2009,20,1,3.2,3.55,189,0.0053319,2.4162,0.081443,0.45,2.83,5.66
6,19,2009,22,2,4.2,4.65,189,3.35E-18,3.2163,0.036907,0.32,2.83,5.66
8,3,2009,17,3,3.4,4.05,189,0.0003046,10.419,0.12941,0.41,2.83,5.66
8,9,2009,18,4,2.45,3.45,189,0.25327,27.327,0.33283,0.49,2.83,5.66
12,8,2009,17,0,0.3,0.9,189,2.6916,28.058,0.20037,0.12,2.83,5.66
7,2,2009,16,3,4.85,4.75,189,147.89,42.284,-0.65689,0.13,2.83,5.66
5,8,2009,19,0,0.45,1.15,189,2.236,49.848,0.29945,0.11,2.83,5.66
8,7,2009,0,4,1.35,2.2,189,0.80544,58.183,0.36832,0.16,2.83,5.66
8,5,2009,18,0,2.85,3.75,189,0.20612,74.674,0.41274,0.04,2.83,5.66
8,2,2009,21,3,1.85,2.7,189,0.58905,152.08,0.46239,0.7,2.83,5.66
8,7,2009,22,2,3.55,5,189,0.47914,291.24,0.80057,0.45,2.83,5.66
7,31,2009,19,5,5.6,7.1,189,0.23763,1073.3,0.9319,0.01,2.83,5.66
4,21,2009,19,0,3.25,4.5,189,0.5878,9432.3,0.80429,0.21,2.83,5.66
5,10,2009,22,0,1.5,2.1,190,1.26E-10,0.79596,0.013541,0.69,2.83,5.66
9,14,2009,20,5,0.3,0.95,190,55357,0.84453,0.014351,0.41,2.83,5.66
7,30,2009,18,1,2.25,2.65,190,3.38E-17,1.9871,0.019809,0.17,2.83,5.66
8,7,2009,17,5,2.35,2.85,190,3.72E-11,2.5081,0.030717,0.51,2.83,5.66
4,29,2009,22,4,0.5,1.3,190,23.288,3.1464,0.062843,0.62,2.83,5.66
8,11,2009,19,0,1.55,1.95,190,0.00031897,5.6161,0.054299,0.14,2.83,5.66
5,2,2009,6,3,0.8,1.85,190,6.9144,6.2866,0.1598,0.04,2.83,5.66
7,28,2009,2,4,2.05,2.65,190,0.0066842,8.9687,0.10634,0.17,2.83,5.66
5,4,2009,22,5,1.35,2,190,0.16615,10.462,0.12628,0.19,2.83,5.66
8,9,2009,20,2,3.4,4.35,190,0.04205,18.72,0.2709,0.49,2.83,5.66
8,6,2009,6,2,0.6,1.5,190,2.8447,19.553,0.26725,0.53,2.83,5.66
8,12,2009,1,0,2.4,2.95,190,0.010953,19.65,0.15618,0.24,2.83,5.66
8,10,2009,0,2,1.05,1.6,190,0.41204,22.266,0.16462,0.42,2.83,5.66
5,22,2009,2,2,0.45,1.25,190,2.4503,35.082,0.29576,0,2.83,5.66
5,5,2009,22,0,2.4,2.25,190,5750.7,35.14,-0.14066,0.38,2.83,5.66
8,1,2009,21,2,4.25,4.7,190,0.00014887,36.038,0.17011,0.21,2.83,5.66
8,3,2009,17,4,3.35,3.4,190,5.30E-08,49.821,0.074914,0.6,2.83,5.66
6,13,2009,21,4,3.35,4,190,0.027382,55.826,0.27828,0.61,2.83,5.66
8,6,2009,17,0,5.55,6.65,190,0.051686,118.5,0.55018,0.61,2.83,5.66
5,18,2009,19,3,3.05,4.05,190,0.29794,185.06,0.53196,0.24,2.83,5.66
8,1,2009,22,3,2.25,3.25,190,0.56842,281.02,0.56434,0.11,2.83,5.66
8,5,2009,23,1,1.45,1.85,191,2.49E-11,1.7234,0.017369,0.15,2.83,5.66
5,27,2009,20,0,3.15,3.15,191,1.05E+17,1.9838,-0.048802,0.02,2.83,5.66
5,18,2009,19,5,1.55,1.8,191,5.01E-08,5.277,0.030817,0.56,2.83,5.66
8,4,2009,13,0,3,3.3,191,0.58659,8.9195,0.27118,0.56,2.83,5.66
4,29,2009,20,3,1.1,1.35,191,0.017295,14.827,0.070112,0.7,2.83,5.66
8,8,2009,17,2,2.95,3.75,191,0.027093,17.901,0.21699,0.56,2.83,5.66
10,8,2009,19,5,3.45,4.5,191,0.090002,19.49,0.32035,0.64,2.83,5.66
8,3,2009,21,1,4.7,5.5,191,0.0023639,21.428,0.24374,0.29,2.83,5.66
5,17,2009,20,3,1.85,2.55,191,0.25565,30.879,0.25338,0.01,2.83,5.66
5,21,2009,23,5,2.1,2.75,191,0.11129,33.451,0.23313,0.52,2.83,5.66
8,7,2009,15,5,5.35,6.2,191,0.0086565,53.975,0.35998,0.07,2.83,5.66
4,20,2009,22,5,3.9,4.75,191,0.077704,112.51,0.43156,0.36,2.83,5.66
7,31,2009,20,0,3.95,5,191,0.16206,162.55,0.55081,0.26,2.83,5.66
6,3,2009,21,4,2.95,3.7,191,0.22232,491.21,0.47456,0.23,2.83,5.66
6,13,2009,21,2,2.85,3,192,4.74E-121,1.0174,0.0039906,0.05,2.83,5.66
8,4,2009,20,5,2.7,3.2,192,1.61E-23,1.2351,0.016529,0.63,2.83,5.66
8,7,2009,23,3,3.9,4.15,192,6.45E-06,1.4732,0.054805,0.52,2.83,5.66
8,6,2009,19,1,7.2,8.15,192,1.81E-21,1.8741,0.050586,0.15,2.83,5.66
6,10,2009,21,3,3.95,4.25,192,5.09E-34,2.6492,0.019354,0.34,2.83,5.66
8,4,2009,16,5,5.15,5.9,192,1.25E-06,6.9751,0.12603,0.02,2.83,5.66
8,5,2009,6,2,2.05,2.75,192,0.024293,8.6698,0.12448,0.05,2.83,5.66
5,3,2009,1,1,0.05,1.1,192,9.3872,11.574,0.25855,0.46,2.83,5.66
5,22,2009,20,4,2.65,3.3,192,0.013596,14.213,0.16417,0.37,2.83,5.66
6,26,2009,21,0,4.15,4,192,4.61E+11,17.194,-0.06858,0.16,2.83,5.66
6,21,2009,5,5,0.6,1.1,192,1.0565,19.874,0.14183,0.44,2.83,5.66
8,9,2009,17,1,3,3.65,192,0.011588,23.555,0.19996,0.2,2.83,5.66
4,20,2009,23,3,3.8,5.05,192,0.19444,30.164,0.46785,0.47,2.83,5.66
5,4,2009,20,3,0.7,1.75,192,2.3298,38.868,0.41929,0.57,2.83,5.66
5,3,2009,2,2,0.45,1.45,192,2.453,48.766,0.40966,0.3,2.83,5.66
8,7,2009,5,3,0.6,1.7,192,2.3115,49.307,0.45484,0.61,2.83,5.66
8,9,2009,3,3,0.5,1.3,192,2.0782,51.675,0.33353,0.67,2.83,5.66
8,7,2009,17,3,3.4,4.4,192,0.14116,54.87,0.4242,0.59,2.83,5.66
4,20,2009,21,5,3.8,3.85,192,4.5771,60.333,5.9662,0.27,2.83,5.66
5,8,2009,21,2,0.55,1.5,192,2.2114,60.696,0.41962,0.41,2.83,5.66
8,7,2009,20,3,4.9,6.35,192,0.21251,144.5,0.74589,0.3,2.83,5.66
8,5,2009,16,4,4.3,5.55,192,0.2407,238.88,0.70491,0.39,2.83,5.66
4,25,2009,18,5,0.5,1.1,193,40930,0.85731,0.016719,0.18,2.83,5.66
5,22,2009,3,4,0.45,1.15,193,12421,0.89382,0.017401,0.69,2.83,5.66
6,24,2009,20,4,4,4.35,193,4.96E-35,2.095,0.018668,0.17,2.83,5.66
8,11,2009,21,4,1.2,1.65,193,8.44E-05,2.899,0.031235,0.48,2.83,5.66
8,9,2009,15,5,3.05,3.45,193,2.19E-12,4.4076,0.039948,0.48,2.83,5.66
7,31,2009,13,0,2.15,2.15,193,546.46,26.438,-0.21679,0.27,2.83,5.66
8,12,2009,3,2,1.95,2.75,193,0.30747,40.752,0.3092,0.62,2.83,5.66
5,3,2009,21,4,1.6,2.7,193,0.93082,45.871,0.44475,0.43,2.83,5.66
8,8,2009,2,1,0.95,1.85,193,1.3368,75.184,0.41787,0.63,2.83,5.66
8,7,2009,5,5,0.6,1.7,193,2.1644,82.385,0.51781,0.6,2.83,5.66
8,12,2009,18,2,2.2,2.75,193,0.11906,102.77,0.27396,0.35,2.83,5.66
6,19,2009,21,5,6,5.9,193,98.258,130.18,-0.7914,0.62,2.83,5.66
6,2,2009,22,1,4.2,5.35,193,0.19585,209.13,0.63347,0.57,2.83,5.66
8,2,2009,20,5,2.1,3.2,193,0.72444,282.39,0.61799,0.63,2.83,5.66
8,3,2009,14,3,2.95,3.8,193,0.23479,407.88,0.48193,0.38,2.83,5.66
8,11,2009,20,5,2.5,3.95,193,0.89831,85561,0.91489,0.49,2.83,5.66
7,31,2009,1,0,1.25,1.9,194,4.80E-09,0.47136,0.0089755,0.25,2.83,5.66
8,8,2009,19,4,1.45,1.75,194,5.40E-15,1.7144,0.013996,0.69,2.83,5.66
8,4,2009,15,0,2.85,3,194,1.35E-47,2.8057,0.010225,0.52,2.83,5.66
7,11,2009,11,4,2.25,2.6,194,2.05E-10,3.801,0.033902,0.59,2.83,5.66
12,8,2009,16,3,0.35,0.95,194,6.1232,6.8963,0.087794,0.39,2.83,5.66
8,9,2009,15,3,3.35,3.9,194,2.46E-05,10.291,0.10442,0.19,2.83,5.66
8,6,2009,16,4,2.75,3.2,194,0.00014769,13.332,0.10287,0.46,2.83,5.66
4,21,2009,23,1,2.2,2.65,194,0.020105,30.206,0.16673,0.38,2.83,5.66
6,20,2009,20,2,4.25,4.85,194,0.0019734,35.824,0.22487,0.47,2.83,5.66
5,1,2009,0,0,0.4,1.15,194,2.4577,36.911,0.28085,0.7,2.83,5.66
8,7,2009,14,2,3.2,3.75,194,0.0084484,39.138,0.2124,0.26,2.83,5.66
8,2,2009,15,3,5.35,5.15,194,77903,45.195,-0.2263,0.47,2.83,5.66
5,27,2009,20,4,2.25,2.9,194,0.1283,49.823,0.26928,0.58,2.83,5.66
8,20,2009,20,1,2.55,3.45,194,0.26604,66.681,0.40192,0.51,2.83,5.66
10,27,2009,8,4,1.2,1.35,194,0.29678,88.111,0.19075,0.23,2.83,5.66
8,4,2009,16,0,2.6,3.45,194,0.28152,138.86,0.44557,0.12,2.83,5.66
8,1,2009,17,4,3.25,4.25,194,0.24426,141.88,0.5263,0.49,2.83,5.66
6,11,2009,20,0,3.85,4.9,194,0.18503,200.27,0.56123,0.12,2.83,5.66
5,19,2009,22,0,3.7,4.9,194,0.30725,362.95,0.67537,0.19,2.83,5.66
8,12,2009,2,4,2.05,2.5,195,9.67E-32,0.73546,0.0088909,0.13,2.83,5.66
5,11,2009,21,5,2.85,2.85,195,1.33E+18,1.7351,-0.042684,0.64,2.83,5.66
8,10,2009,19,3,1.7,2.15,195,5.66E-07,3.2517,0.034543,0.2,2.83,5.66
5,10,2009,19,2,0.8,1.65,195,12.415,3.6244,0.087586,0.23,2.83,5.66
8,3,2009,19,0,5.75,6.8,195,0.00026343,9.7299,0.21137,0.2,2.83,5.66
8,9,2009,21,0,2.55,3.25,195,0.03162,19.714,0.19738,0.56,2.83,5.66
8,10,2009,0,5,1.8,2.2,195,0.018869,24.22,0.13191,0.39,2.83,5.66
5,20,2009,22,2,5.7,6.15,195,0.034415,30.34,0.42796,0.59,2.83,5.66
6,13,2009,21,1,1.75,2.55,195,0.48294,33.797,0.307,0.47,2.83,5.66
6,7,2009,22,4,2.35,2.45,195,1.761,35.69,0.63967,0.55,2.83,5.66
8,7,2009,5,0,0.7,1.95,195,2.1075,104.59,0.61697,0.53,2.83,5.66
6,8,2009,2,1,2.65,3.7,195,0.41061,127.88,0.53358,0.7,2.83,5.66
4,22,2009,23,4,1.65,2.55,195,0.77482,161.17,0.49733,0.68,2.83,5.66
5,23,2009,16,3,1.1,2.25,195,1.5258,527.74,0.66436,0.26,2.83,5.66
4,20,2009,23,2,2.75,3.55,195,0.32151,804.27,0.51986,0.5,2.83,5.66
5,9,2009,19,1,0.75,1.65,196,7.9761,5.9862,0.1406,0.28,2.83,5.66
8,5,2009,23,2,3.65,4.2,196,2.65E-06,9.1247,0.096073,0.43,2.83,5.66
