mm,day,yyyy,HH_UTC,MM,umean1,umean,wind_dir,z0,ol,u_star,sigma_v,Zm_1,Zm_2
6,29,2009,9,5,4.25,4.35,229,0.05576,-49.763,0.43101,0.57,2.83,5.66
6,29,2009,11,2,3.4,3.5,258,0.33922,-75.761,0.60278,0.65,2.83,5.66
6,29,2009,11,3,2.85,3,174,0.082476,-15.695,0.35155,0.07,2.83,5.66
6,29,2009,13,4,4.6,5.2,223,0.044519,-30.535,0.48101,0,2.83,5.66
6,29,2009,13,5,5.8,6.2,218,0.058485,-5.4502,0.73956,0.49,2.83,5.66
6,29,2009,15,2,4.75,4.75,191,2.4812,-1.6124,-1.742,0.46,2.83,5.66
6,30,2009,9,1,1.65,3.45,175,1.5935,-27.79,1.7234,0.41,2.83,5.66
6,30,2009,9,5,3.2,3.9,203,0.31653,-11.275,0.75456,0.65,2.83,5.66
6,30,2009,11,1,4.25,4.8,230,0.1995,-1.8865,1.21,0.63,2.83,5.66
6,30,2009,12,0,5,5.3,228,0.1179,-19.675,0.67523,0.49,2.83,5.66
6,30,2009,12,1,2.85,3.4,235,0.22735,-15.537,0.54055,0.18,2.83,5.66
6,30,2009,12,2,2.45,2.65,221,0.022268,-3.7295,0.25625,0.12,2.83,5.66
6,30,2009,12,3,4.65,4.85,245,0.018082,-1.0792,0.54231,0.49,2.83,5.66
6,30,2009,12,4,4.05,4.45,223,0.061169,-2.9619,0.58902,0.17,2.83,5.66
6,30,2009,13,1,5,5.4,242,0.0087365,-14.677,0.38057,0.3,2.83,5.66
6,30,2009,13,3,3.8,3.95,204,0.017864,-1.2578,0.42927,0.55,2.83,5.66
6,30,2009,14,3,6.05,6.1,214,0.8294,-135.12,1.6713,0.61,2.83,5.66
6,30,2009,14,5,5.3,6,187,0.032366,-109.1,0.49003,0.64,2.83,5.66
6,30,2009,15,3,4.6,5.4,144,0.20801,-11.937,0.86436,0.7,2.83,5.66
6,30,2009,15,4,3.75,4.7,218,0.21003,-290.1,0.605,0.28,2.83,5.66
6,30,2009,15,5,5.9,6.05,197,3.08E-05,-1.1419,0.24549,0.26,2.83,5.66
6,30,2009,16,3,5.05,5.75,188,0.071253,-32.118,0.5926,0.2,2.83,5.66
6,30,2009,16,5,3.45,3.95,173,0.17167,-0.99691,1.1787,0.55,2.83,5.66
7,1,2009,9,5,4.45,5.25,195,0.075317,-1.38E+05,0.49544,0.32,2.83,5.66
7,1,2009,10,5,3.85,4.55,161,0.098986,-95.091,0.48101,0.39,2.83,5.66
7,1,2009,11,0,5.7,7.1,187,0.25398,-100.08,0.98759,0.18,2.83,5.66
7,1,2009,12,0,4.85,5.1,207,0.019732,-22.17,0.41182,0.58,2.83,5.66
7,1,2009,12,2,3.2,3.85,178,0.20799,-1.0722,1.2721,0.51,2.83,5.66
7,1,2009,12,3,3.75,4.05,207,0.026435,-3.4824,0.4121,0.06,2.83,5.66
7,1,2009,13,2,2.95,2.8,205,18.701,-23.64,-0.62121,0.27,2.83,5.66
7,1,2009,14,1,4.15,4.5,196,0.0073659,-23.26,0.29998,0.62,2.83,5.66
7,1,2009,14,2,4.9,5.05,210,0.044378,-11.772,0.51992,0.39,2.83,5.66
7,1,2009,14,3,5.55,6.75,211,0.89729,-443.84,1.6222,0.01,2.83,5.66
7,1,2009,15,4,5.65,5.85,190,0.041176,-4.9238,0.64999,0.38,2.83,5.66
7,1,2009,16,0,6,6.4,215,0.060722,-2.8038,0.86195,0.62,2.83,5.66
7,1,2009,16,2,5.85,7.05,203,0.26835,-27.983,1.1084,0.49,2.83,5.66
7,1,2009,16,3,6.2,6.35,183,4.81E-06,-2.1462,0.21065,0.32,2.83,5.66
7,2,2009,7,5,2.5,2.35,229,352.21,-37.343,-0.2115,0.3,2.83,5.66
7,2,2009,10,0,2.3,3,221,0.44531,-12.638,0.6732,0.19,2.83,5.66
7,2,2009,12,4,5.25,5.85,185,0.070392,-14.656,0.64422,0.23,2.83,5.66
7,2,2009,14,1,3.25,3.35,216,0.013583,-1.4025,0.33467,0.13,2.83,5.66
7,3,2009,10,1,0.8,1.65,50,0.81266,-2.989,1.32,0.08,2.83,5.66
7,3,2009,10,5,1.8,2.3,70,0.42621,-23.013,0.45153,0.08,2.83,5.66
7,3,2009,13,3,0.5,1.2,144,1.736,-65.736,0.51567,0.46,2.83,5.66
7,3,2009,14,5,4.55,4.1,196,162.21,-16.77,-0.4243,0.48,2.83,5.66
7,3,2009,15,1,5,5.3,195,0.052198,-4.8704,0.62343,0.18,2.83,5.66
7,3,2009,15,5,4.05,5.05,174,0.1926,-278.18,0.62457,0.43,2.83,5.66
7,4,2009,9,2,1.95,2.35,168,0.28688,-5.6296,0.50784,0.15,2.83,5.66
7,4,2009,9,3,1.6,1.8,269,0.057068,-8.1467,0.20084,0.46,2.83,5.66
7,4,2009,9,4,2.45,2.35,248,118.41,-6.5112,-0.23407,0.66,2.83,5.66
7,4,2009,9,5,1.85,2.15,156,0.17427,-3.2455,0.41896,0.22,2.83,5.66
7,4,2009,11,2,1.95,2.35,95,0.16833,-39.115,0.3043,0.41,2.83,5.66
7,4,2009,11,4,2.45,2.55,75,0.036809,-1.1936,0.34804,0.46,2.83,5.66
7,4,2009,12,0,1.1,1.5,272,0.58555,-57.77,0.30516,0.02,2.83,5.66
7,4,2009,12,3,1.9,2.5,11,0.41147,-3.0054,0.85323,0.65,2.83,5.66
7,4,2009,12,4,3.55,3.35,65,76.221,-1.6168,-0.31271,0.11,2.83,5.66
7,4,2009,13,1,2.15,2.25,180,0.052178,-1.4649,0.33116,0.4,2.83,5.66
7,4,2009,13,4,2.25,2.7,283,0.21548,-2.2094,0.66335,0.02,2.83,5.66
7,4,2009,14,1,3.1,3.35,64,0.032324,-0.41757,0.56203,0.07,2.83,5.66
7,4,2009,14,4,1.9,2.15,145,0.10346,-1.3419,0.42167,0.65,2.83,5.66
7,4,2009,15,3,2.15,2.3,62,0.16536,-32.591,0.31153,0.4,2.83,5.66
7,4,2009,15,5,0.6,1.3,69,1.1914,-8.3592,0.80347,0.17,2.83,5.66
7,4,2009,17,2,5,5.95,53,0.22881,-15.986,0.94481,0.54,2.83,5.66
7,5,2009,8,3,0.75,1.5,246,1.4477,-188.42,0.48265,0.59,2.83,5.66
7,5,2009,10,0,2.75,2.95,233,0.020652,-1.3716,0.32545,0.65,2.83,5.66
7,5,2009,10,3,2.8,3.1,239,0.0079473,-222.8,0.19553,0.17,2.83,5.66
7,5,2009,10,4,1.25,2.25,256,1.307,-26.399,0.9145,0.22,2.83,5.66
7,5,2009,10,5,1.7,2.05,2,0.26889,-3.6933,0.48268,0.12,2.83,5.66
7,5,2009,11,0,1.2,2.35,356,1.0334,-6.4515,1.4103,0.52,2.83,5.66
7,5,2009,11,2,1.2,1.45,201,0.25981,-4.3278,0.31908,0.55,2.83,5.66
7,5,2009,11,5,0.65,1.25,357,0.77266,-2.5594,1.1072,0.31,2.83,5.66
7,5,2009,12,1,4.55,4.65,356,0.0035754,-0.95772,0.36727,0.43,2.83,5.66
7,5,2009,13,2,1.9,2.1,90,0.70245,-13.818,0.67228,0.58,2.83,5.66
7,5,2009,13,3,2.95,3.65,57,0.26568,-21.837,0.58898,0.26,2.83,5.66
7,5,2009,13,4,4.4,4.65,267,0.012115,-0.53073,0.52962,0.6,2.83,5.66
7,5,2009,14,0,3.55,3.75,274,0.0036014,-4.0067,0.25201,0.52,2.83,5.66
7,5,2009,14,2,0.4,0.9,283,0.6498,-1.9121,0.774,0.33,2.83,5.66
7,5,2009,15,2,4.9,5.15,299,0.039175,-43.415,0.46458,0.42,2.83,5.66
7,5,2009,15,4,1.75,2.25,58,0.35017,-24.032,0.40505,0.62,2.83,5.66
7,5,2009,16,1,1.8,2.2,269,0.27842,-5.9997,0.45967,0.29,2.83,5.66
7,5,2009,16,4,0.8,1.2,213,0.77895,-11.598,0.39894,0.63,2.83,5.66
7,5,2009,17,0,0.5,1.1,261,1.2507,-9.9001,0.65272,0.43,2.83,5.66
7,6,2009,9,3,3.05,3.85,251,0.27126,-158.7,0.53705,0.23,2.83,5.66
7,6,2009,10,3,3.1,3.2,240,0.075405,-2.8756,0.471,0.68,2.83,5.66
7,6,2009,10,4,4,4.45,274,0.13993,-1.8656,0.92147,0.55,2.83,5.66
7,6,2009,10,5,1.3,1.55,211,0.17832,-1.1742,0.43562,0.08,2.83,5.66
7,6,2009,11,1,4.1,4.35,269,0.0086986,-2.664,0.35748,0.02,2.83,5.66
7,6,2009,12,1,1.95,2.25,288,0.091465,-72.537,0.23574,0.58,2.83,5.66
7,6,2009,12,2,5.05,5.8,258,0.10197,-14.513,0.70859,0.06,2.83,5.66
7,6,2009,12,5,2.2,2.6,212,0.19515,-4.9868,0.47929,0.26,2.83,5.66
7,6,2009,13,2,3.4,3.6,262,0.092467,-2.7425,0.57011,0.67,2.83,5.66
7,6,2009,13,3,3.3,3.35,299,0.0018547,-5.8697,0.20028,0.16,2.83,5.66
7,6,2009,13,4,3.6,4,264,0.025092,-18.511,0.33979,0.48,2.83,5.66
7,6,2009,14,2,2.85,3.05,182,0.012374,-3.4044,0.26177,0.57,2.83,5.66
7,6,2009,14,4,3.6,3.85,245,0.17135,-5.3586,0.68079,0.51,2.83,5.66
7,6,2009,14,5,3.3,3.45,217,0.024764,-2.3582,0.36898,0.33,2.83,5.66
7,6,2009,15,2,3.05,3.05,237,2.2294,-38.381,4.2896,0.66,2.83,5.66
7,6,2009,15,5,2.7,3.3,234,0.31297,-12.241,0.62483,0.55,2.83,5.66
7,6,2009,16,5,3.2,4.05,182,0.32974,-43.152,0.65805,0.62,2.83,5.66
7,6,2009,17,2,2.6,2.95,221,0.021803,-252.96,0.22029,0.16,2.83,5.66
7,7,2009,11,2,3.15,3.55,248,0.1127,-1.9016,0.65469,0.08,2.83,5.66
7,7,2009,11,4,2.75,3.05,266,0.13894,-1.3264,0.70718,0.56,2.83,5.66
7,7,2009,11,5,2.15,2.45,251,0.077321,-9.2683,0.293,0.18,2.83,5.66
7,7,2009,12,1,5.5,6.05,224,0.099407,-1.051,1.268,0.26,2.83,5.66
7,7,2009,12,3,4.9,5.5,257,0.08955,-5.8792,0.73095,0.4,2.83,5.66
7,7,2009,13,0,4.95,5.45,268,0.023317,-15.078,0.46116,0.14,2.83,5.66
7,7,2009,13,4,3.05,3.35,268,0.058719,-1.1339,0.53948,0.09,2.83,5.66
7,7,2009,14,1,5.25,5.55,273,0.013031,-0.62372,0.62486,0.61,2.83,5.66
7,7,2009,14,2,4.8,5.35,232,0.12296,-0.9943,1.2853,0.23,2.83,5.66
7,7,2009,14,3,3.05,3.15,247,0.21305,-8.1593,0.57746,0.31,2.83,5.66
7,7,2009,15,1,2.7,4,221,0.85488,-47.928,1.0276,0.3,2.83,5.66
7,8,2009,10,1,4.55,5.15,243,0.039907,-74.633,0.44446,0.11,2.83,5.66
7,8,2009,10,5,4.75,5.4,246,0.028856,-103.27,0.43332,0.17,2.83,5.66
7,8,2009,14,0,6.15,6.4,254,2.27E-05,-15.064,0.22288,0.07,2.83,5.66
7,8,2009,14,3,5.2,5.6,217,0.012961,-6.3384,0.45407,0.17,2.83,5.66
7,8,2009,15,0,5.45,6.15,232,0.017437,-197.41,0.44391,0.44,2.83,5.66
7,9,2009,11,3,3.45,3.65,245,0.0029087,-6.0781,0.22917,0.45,2.83,5.66
7,10,2009,9,1,2.25,2.95,76,0.4228,-33.33,0.54868,0.26,2.83,5.66
7,10,2009,9,2,1.35,2.35,82,1.1338,-213.4,0.633,0.51,2.83,5.66
7,10,2009,9,3,3.85,3.95,78,0.073728,-85.205,0.41011,0.47,2.83,5.66
7,10,2009,10,0,1.2,1.7,129,0.563,-1.23E+05,0.29973,0.56,2.83,5.66
7,10,2009,10,2,2.15,2.7,137,0.38688,-12.032,0.56857,0.61,2.83,5.66
7,10,2009,11,2,1.65,2.2,131,0.54263,-9.6749,0.59477,0.3,2.83,5.66
7,10,2009,15,2,3.05,3.35,179,0.019738,-33.836,0.26041,0.55,2.83,5.66
7,10,2009,17,1,0.9,1.85,247,1.2633,-9.7426,1.1379,0.44,2.83,5.66
7,12,2009,11,4,5.65,6.15,229,0.052069,-1.281,0.91891,0.22,2.83,5.66
7,12,2009,12,2,4,4.7,239,0.18201,-24.524,0.65171,0.51,2.83,5.66
7,12,2009,13,0,4.6,5.3,211,0.084939,-30.3,0.57394,0.23,2.83,5.66
7,12,2009,14,2,5.05,5.2,230,0.014252,-4.8126,0.44919,0.47,2.83,5.66
7,12,2009,14,4,4.2,5.3,234,0.262,-922.51,0.70673,0.18,2.83,5.66
7,13,2009,9,1,3.25,3.95,219,0.34627,-10.65,0.80952,0.4,2.83,5.66
7,13,2009,9,4,4.15,4.45,236,0.0089675,-10.425,0.32286,0.23,2.83,5.66
7,13,2009,11,0,6.2,6.45,245,0.00025877,-6.065,0.29554,0.54,2.83,5.66
7,13,2009,11,3,7.35,7.4,253,0.51478,-20.161,1.8743,0.25,2.83,5.66
7,13,2009,13,2,2.55,2.75,211,0.084212,-6.1397,0.36011,0.68,2.83,5.66
7,13,2009,14,0,6.1,6.15,237,1.2646,-442.02,2.2079,0.26,2.83,5.66
7,13,2009,15,0,4.65,5.15,263,0.071915,-54.567,0.51938,0.36,2.83,5.66
7,14,2009,9,5,1.65,2.45,173,0.7082,-417.27,0.49274,0,2.83,5.66
7,14,2009,10,1,1.2,1.55,204,0.34606,-48.893,0.25492,0.46,2.83,5.66
7,14,2009,10,2,1.5,1.95,259,0.41948,-16.33,0.40298,0.09,2.83,5.66
7,14,2009,10,4,3.4,3.55,178,0.10062,-73.256,0.39824,0.14,2.83,5.66
7,14,2009,14,3,2.35,2.95,222,0.36452,-1.8073,1.2033,0.55,2.83,5.66
7,14,2009,17,3,2.5,3,254,0.14666,-866.83,0.33685,0.46,2.83,5.66
7,16,2009,11,3,0.75,1.65,116,1.4758,-19.479,0.85711,0.7,2.83,5.66
7,18,2009,11,5,3.15,3.65,220,0.17044,-15.811,0.52166,0.51,2.83,5.66
7,19,2009,11,4,5.5,5.9,223,0.050266,-14.553,0.60207,0.16,2.83,5.66
7,20,2009,10,4,3.8,4.05,264,0.088287,-91.503,0.42927,0.35,2.83,5.66
7,20,2009,17,2,2,2.35,128,0.28415,-2.078,0.7219,0.57,2.83,5.66
7,21,2009,14,5,2.85,4.2,3,0.83608,-282.15,0.92406,0.08,2.83,5.66
7,22,2009,9,3,1.6,1.95,255,0.24048,-1.5951,0.58951,0.47,2.83,5.66
7,22,2009,10,4,1.75,2.15,264,0.53902,-27.651,0.46957,0.39,2.83,5.66
7,22,2009,11,5,1.85,2.6,255,0.78125,-94.6,0.58898,0.24,2.83,5.66
7,25,2009,13,2,3.75,4.9,257,0.38894,-411.26,0.75772,0.45,2.83,5.66
7,25,2009,14,5,4.25,5.6,259,0.39031,-714.8,0.86028,0.2,2.83,5.66
7,25,2009,16,2,5.5,6.4,266,0.14695,-42.008,0.79063,0.67,2.83,5.66
7,27,2009,14,4,5.45,5.8,219,0.39667,-204.91,0.99672,0.11,2.83,5.66
7,27,2009,15,3,3.85,4.2,232,0.10476,-25.063,0.49736,0.46,2.83,5.66
7,27,2009,15,4,5.25,5.5,233,0.051582,-216.65,0.50468,0.2,2.83,5.66
7,27,2009,16,3,6.25,8,250,0.34332,-306.64,1.1887,0.51,2.83,5.66
7,28,2009,11,4,3.65,3.95,230,0.05308,-16.492,0.40281,0.1,2.83,5.66
7,28,2009,12,3,4.25,5.4,224,0.29054,-758.05,0.7464,0.2,2.83,5.66
7,28,2009,13,3,5.3,6.25,228,0.080012,-215.04,0.61229,0.66,2.83,5.66
7,29,2009,14,0,4.1,4.45,214,0.062535,-11.795,0.48895,0.5,2.83,5.66
7,30,2009,9,4,5.45,6.2,239,0.058049,-143.88,0.56931,0.51,2.83,5.66
7,30,2009,11,0,3.25,4.15,244,0.30385,-76.638,0.62596,0.14,2.83,5.66
7,30,2009,14,0,4.3,5.8,238,0.41237,-333.47,0.92811,0.52,2.83,5.66
7,30,2009,14,2,4.65,6.45,228,0.52414,-671.14,1.1166,0.25,2.83,5.66
7,30,2009,14,3,4.8,5.05,235,0.0014869,-7.2349,0.28423,0.59,2.83,5.66
7,31,2009,10,2,6.25,6.95,244,0.063979,-97.409,0.66434,0.49,2.83,5.66
7,31,2009,10,3,5.15,6.3,246,0.35509,-17.635,1.1884,0.24,2.83,5.66
7,31,2009,10,5,4.5,5.65,256,0.23065,-1849.1,0.72086,0.43,2.83,5.66
7,31,2009,11,4,6.1,6.95,223,0.14428,-1.5449,1.5459,0,2.83,5.66
7,31,2009,12,4,5.45,6.2,240,0.12178,-8.945,0.85476,0.38,2.83,5.66
7,31,2009,13,2,6.85,7.6,253,0.051009,-15.288,0.76658,0.14,2.83,5.66
7,31,2009,14,5,3.35,4.15,254,0.18729,-139.63,0.52264,0.7,2.83,5.66
8,1,2009,10,0,7,8.25,238,0.064126,-762.16,0.75796,0.31,2.83,5.66
8,1,2009,10,1,4.5,5.4,230,0.64253,-70.637,1.1743,0.52,2.83,5.66
8,1,2009,10,2,3.9,4.95,252,0.23238,-670.18,0.63958,0.2,2.83,5.66
8,1,2009,10,4,6.1,6.7,247,0.012401,-30.513,0.48106,0.62,2.83,5.66
8,1,2009,11,0,2.7,3.25,210,0.10685,-347.6,0.34016,0.25,2.83,5.66
8,1,2009,11,5,5.1,6.35,222,0.18723,-336.7,0.77551,0.14,2.83,5.66
8,1,2009,13,2,5.3,6.5,230,0.18922,-116.34,0.81721,0.51,2.83,5.66
8,2,2009,12,2,4.7,5.45,224,0.20331,-6.6344,0.96373,0.29,2.83,5.66
8,3,2009,10,1,4.6,5.75,222,0.25545,-107.23,0.79883,0.62,2.83,5.66
8,3,2009,10,5,5.6,6.35,250,0.13666,-1.8052,1.3047,0.56,2.83,5.66
8,3,2009,11,5,1.85,2.2,212,0.12798,-38.422,0.26511,0.11,2.83,5.66
8,3,2009,14,5,3.45,4.05,238,0.23119,-8.7077,0.71643,0.56,2.83,5.66
8,6,2009,11,4,4.85,5.55,247,0.028166,-2418.6,0.42805,0.48,2.83,5.66
8,6,2009,12,5,5.3,6.75,223,0.29256,-213.61,0.9569,0.56,2.83,5.66
8,8,2009,10,1,4.45,5.15,180,0.24085,-22.814,0.80245,0.49,2.83,5.66
8,8,2009,12,0,3.55,4.25,227,0.2979,-9.503,0.82897,0.57,2.83,5.66
8,9,2009,9,3,2.3,2.85,228,0.54051,-18.484,0.66762,0.01,2.83,5.66
8,9,2009,12,5,5.25,6.2,224,0.072846,-354.66,0.59018,0.21,2.83,5.66
8,9,2009,14,0,4.15,5.25,223,0.26123,-329.06,0.70898,0.18,2.83,5.66
8,10,2009,11,5,1.5,1.75,50,0.28962,-2.0678,0.54862,0.36,2.83,5.66
8,12,2009,9,5,4.75,5.2,234,0.32424,-82.348,0.83865,0.48,2.83,5.66
8,12,2009,10,3,3.85,4.45,206,0.12614,-11.87,0.59558,0.12,2.83,5.66
8,12,2009,11,2,3.7,4,202,0.098413,-15.846,0.48721,0.48,2.83,5.66
8,12,2009,12,0,2.85,3.95,217,0.49759,-231,0.69143,0.51,2.83,5.66
8,12,2009,12,5,3.35,4.95,253,0.74232,-339.59,1.0189,0.64,2.83,5.66
8,12,2009,13,1,5,5.85,258,0.18866,-7.0578,0.98743,0.06,2.83,5.66
8,12,2009,13,5,3.25,4.15,208,0.26928,-274.86,0.56941,0.03,2.83,5.66
8,13,2009,11,1,4.45,5.25,234,0.091531,-177.24,0.5332,0.47,2.83,5.66
8,13,2009,11,2,5.45,6.15,206,0.13583,-0.8794,1.6529,0.17,2.83,5.66
8,13,2009,12,1,5.3,6,250,0.11986,-3.7766,0.96035,0.54,2.83,5.66
8,13,2009,12,2,5.6,5.7,236,0.0035594,-9.08,0.3651,0.64,2.83,5.66
8,13,2009,13,0,4.75,5.15,236,0.041513,-1.8623,0.658,0.48,2.83,5.66
8,13,2009,13,1,2.15,2.45,247,0.23098,-2.5647,0.60351,0.12,2.83,5.66
8,13,2009,13,4,5.95,6.4,240,0.075678,-3.8287,0.87482,0.03,2.83,5.66
8,13,2009,14,4,4.5,4.85,255,0.067563,-2.5541,0.68726,0.01,2.83,5.66
8,13,2009,16,3,3.9,4.2,265,0.0075923,-9.9047,0.29715,0.52,2.83,5.66
8,14,2009,10,2,4.3,4.7,239,0.022318,-10.724,0.40542,0.32,2.83,5.66
8,14,2009,11,5,5.15,5.6,240,0.097961,-8.4882,0.73279,0.43,2.83,5.66
8,14,2009,12,5,3.45,3.55,225,3.28E-05,-1.9114,0.14054,0.69,2.83,5.66
8,14,2009,14,2,5.55,5.65,205,0.0010901,-1.0373,0.36017,0.36,2.83,5.66
8,14,2009,14,3,4.25,4.6,190,0.023474,-2.949,0.46507,0.13,2.83,5.66
8,14,2009,15,3,3.6,4.2,248,0.17783,-10.18,0.64893,0.31,2.83,5.66
8,15,2009,9,4,6.15,6.25,232,0.0052491,-547.92,0.38069,0.43,2.83,5.66
8,15,2009,9,5,4.8,4.95,220,9.77E-06,-5.9235,0.1662,0.57,2.83,5.66
8,15,2009,11,0,6.3,6.85,237,0.013959,-12.928,0.53,0.35,2.83,5.66
8,15,2009,11,3,6.25,6.95,256,0.1319,-2.612,1.2701,0.33,2.83,5.66
8,15,2009,12,4,4.6,5.1,254,0.016625,-35.528,0.38342,0.6,2.83,5.66
8,15,2009,15,4,3,3.35,248,0.076701,-7.985,0.40572,0.39,2.83,5.66
8,16,2009,12,5,2.5,2.5,205,4.154,-31.848,-2.7506,0.69,2.83,5.66
8,16,2009,14,1,2.8,3.15,214,0.035965,-25.433,0.28186,0.38,2.83,5.66
8,16,2009,14,2,1.05,1.55,182,0.79035,-36.886,0.39489,0.33,2.83,5.66
8,16,2009,15,2,4.7,6,257,0.31013,-65.107,0.92197,0.55,2.83,5.66
8,17,2009,12,3,1.5,1.5,242,3.8422,-717.55,35.086,0.58,2.83,5.66
8,17,2009,12,4,1.7,2.25,236,0.38047,-159.35,0.3632,0.53,2.83,5.66
8,17,2009,13,1,2.65,2.8,222,0.10874,-13.104,0.36372,0.65,2.83,5.66
8,17,2009,16,2,1.2,1.85,185,0.85351,-34.743,0.50206,0.24,2.83,5.66
8,18,2009,8,2,4,4.15,263,0.0020246,-20.957,0.23163,0.23,2.83,5.66
8,18,2009,8,4,3.2,3.7,266,0.068336,-45.519,0.36979,0.64,2.83,5.66
8,18,2009,10,0,4.1,4.45,222,0.040739,-2.0417,0.55542,0.59,2.83,5.66
8,18,2009,11,3,1.75,2.15,242,0.20931,-52.675,0.29201,0.7,2.83,5.66
8,18,2009,11,5,3,3.8,226,0.35079,-45.402,0.62969,0.02,2.83,5.66
8,18,2009,12,5,2.6,3,228,0.080531,-51.824,0.30935,0.28,2.83,5.66
8,18,2009,13,3,2.65,3.15,190,0.1823,-14.029,0.46774,0.52,2.83,5.66
8,18,2009,14,4,3.6,3.8,185,0.00055115,-12.564,0.1833,0.02,2.83,5.66
8,18,2009,14,5,3.6,3.85,190,0.013183,-3.6267,0.33243,0.12,2.83,5.66
8,18,2009,15,5,1.2,1.55,232,0.37738,-17.156,0.30272,0.15,2.83,5.66
8,18,2009,16,3,2.95,3.25,225,0.11551,-0.96349,0.76458,0.46,2.83,5.66
8,19,2009,8,5,3.45,4.1,313,0.19449,-41.085,0.55362,0.68,2.83,5.66
8,19,2009,9,1,4.05,4.15,240,0.46502,-135.88,0.80278,0.45,2.83,5.66
8,19,2009,9,5,2.75,3.05,244,0.073708,-1.1263,0.54037,0.22,2.83,5.66
8,19,2009,10,2,2.5,2.65,273,0.05855,-2.8992,0.35139,0.68,2.83,5.66
8,19,2009,11,1,3.95,4.25,270,0.030579,-0.62239,0.62519,0.36,2.83,5.66
8,19,2009,11,2,3.2,3.45,306,0.067983,-0.51611,0.76995,0.39,2.83,5.66
8,19,2009,12,3,2.85,2.95,302,0.017153,-2.9395,0.28044,0.29,2.83,5.66
8,19,2009,13,1,2.95,3.15,237,0.016295,-1.3074,0.32928,0.24,2.83,5.66
8,19,2009,14,2,4.15,4.9,259,0.10292,-59.624,0.53545,0.34,2.83,5.66
8,19,2009,15,4,3.9,3.9,351,1.8616,-20.045,5.1972,0.08,2.83,5.66
8,19,2009,16,1,2.7,2.85,248,0.051091,-1.2406,0.43071,0.57,2.83,5.66
8,20,2009,10,1,0.8,1.8,343,1.6419,-38.02,0.83308,0.48,2.83,5.66
8,20,2009,11,2,3.1,3.45,255,0.53301,-22.677,0.80881,0.26,2.83,5.66
8,20,2009,11,3,1.85,2.15,338,0.14562,-1.1179,0.54136,0.04,2.83,5.66
8,20,2009,11,5,2.1,2.35,224,0.083203,-1.0901,0.44361,0.28,2.83,5.66
8,20,2009,12,3,2.1,2.45,212,0.16342,-1.3524,0.61361,0.52,2.83,5.66
8,20,2009,13,5,2.5,2.8,343,0.27686,-9.7878,0.53576,0.3,2.83,5.66
8,20,2009,14,3,2.55,2.9,271,0.10469,-2.0099,0.50963,0.36,2.83,5.66
8,20,2009,15,0,2.65,2.8,265,0.094109,-23.111,0.32856,0.43,2.83,5.66
8,20,2009,15,4,2.7,3.1,146,0.12926,-3.8778,0.50786,0.14,2.83,5.66
8,20,2009,16,0,0.2,0.65,214,2.0209,-366.18,0.27838,0.29,2.83,5.66
8,20,2009,16,5,1.9,2.2,163,0.08671,-32.043,0.23866,0.06,2.83,5.66
8,21,2009,8,2,4.25,4.75,246,0.15661,-959.16,0.55556,0.62,2.83,5.66
8,21,2009,13,4,3.35,3.75,284,0.098366,-110.41,0.39756,0.51,2.83,5.66
8,21,2009,14,4,3.65,4.35,206,0.10905,-114.58,0.47573,0.67,2.83,5.66
8,21,2009,15,3,1.55,1.9,205,0.27722,-7.3938,0.37687,0.03,2.83,5.66
8,21,2009,16,4,1.9,1.95,195,0.04427,-1.9204,0.25909,0.09,2.83,5.66
8,21,2009,17,0,2.65,2.85,196,0.023134,-1.4465,0.32127,0.64,2.83,5.66
8,22,2009,8,5,3.6,3.95,227,0.0050076,-94.087,0.23634,0.37,2.83,5.66
8,22,2009,9,4,2.85,3.05,214,0.014147,-2.6355,0.27808,0.06,2.83,5.66
8,22,2009,11,1,2.3,2.55,220,0.064822,-3.8375,0.32808,0.13,2.83,5.66
8,22,2009,11,3,3.85,4.15,295,0.1193,-51.972,0.48834,0.31,2.83,5.66
8,22,2009,12,1,1.55,1.85,238,0.079817,-3368.2,0.1783,0.38,2.83,5.66
8,22,2009,13,1,0.7,1,274,0.67732,-24.174,0.25007,0.51,2.83,5.66
8,22,2009,15,1,0.4,1.1,196,1.8268,-95.853,0.47184,0.54,2.83,5.66
8,22,2009,15,4,3.35,3.8,261,0.034057,-54.551,0.32235,0.64,2.83,5.66
8,22,2009,16,5,0.4,1,347,1.6346,-35.986,0.46882,0.66,2.83,5.66
8,22,2009,17,0,1,1.1,148,0.69384,-25.049,0.30332,0.1,2.83,5.66
8,22,2009,17,3,1.1,1.35,196,0.19508,-56.391,0.18079,0.42,2.83,5.66
8,23,2009,11,3,1.55,1.75,326,0.2587,-4.7674,0.38111,0.34,2.83,5.66
8,23,2009,14,3,1.2,1.45,138,0.2008,-1.2682,0.42751,0.64,2.83,5.66
8,23,2009,14,4,1.35,1.65,268,0.47747,-5.1434,0.51357,0.42,2.83,5.66
8,23,2009,15,4,2.15,2.45,274,0.11668,-1.1486,0.53778,0.64,2.83,5.66
8,23,2009,16,5,1.6,1.85,181,1.2939,-258.08,0.6148,0.26,2.83,5.66
8,23,2009,17,3,2.5,3,173,0.13918,-60.861,0.35607,0.15,2.83,5.66
8,24,2009,10,1,2.95,3.45,305,0.11036,-36.351,0.39575,0.6,2.83,5.66
8,24,2009,11,1,3.3,4,315,0.12503,-313.78,0.43634,0.16,2.83,5.66
